latitude,longitude
24.9635,-80.452417
24.963617,-80.452217
24.874167,-80.5887
24.938317,-80.48845
24.616167,-81.391883000000007
24.5451,-81.41055
24.5451,-81.41055
24.567867,-81.3852
24.567367,-81.387817
24.5683,-81.385233
24.5439,-81.410133
24.567367,-81.388333
24.5439,-81.410133
24.5459,-81.403983
24.544833,-81.4081
24.5459,-81.403983
24.544833,-81.4081
24.5458,-81.404983
24.5458,-81.404983
24.5267,-81.675317
24.523517,-81.65315
24.523817,-81.65345
24.464917,-81.747717
24.47325,-81.733817
24.473017,-81.73435
24.46835,-81.77905
24.466183,-81.792983
24.468333,-81.778517
24.46605,-81.792417
25.124617,-80.297583
25.014117,-80.366583
25.20935,-80.218217
25.20935,-80.218217
25.10735,-80.3074
25.030983,-80.352333
25.124617,-80.297583
25.107117,-80.306417
25.156017,-80.288017
25.014117,-80.366583
25.018083,-80.367933
25.03365,-80.349883
25.018083,-80.367933
25.03365,-80.349883
25.031117,-80.35255
25.156183,-80.2884
25.133083,-80.29205
25.110467,-80.2832
25.133083,-80.291567
25.096667,-80.295917
25.101083,-80.304133
25.109567,-80.283583
25.096167,-80.295917
25.074767,-80.312317
25.074283,-80.312367
24.970483,-80.43065
25.077017,-80.31765
25.0715,-80.32625
25.100633,-80.30415
24.970867,-80.4311
24.983317,-80.43425
25.07655,-80.317567
24.983317,-80.434833
25.0715,-80.32625
25.047683,-80.33895
25.08195,-80.331133
25.157717,-80.29065
25.15735,-80.29115
25.048017,-80.338567
25.08255,-80.3318
24.98895,-80.412567
24.984733,-80.415917
24.989317,-80.411667
25.021833,-80.396317
24.984733,-80.415917
24.984733,-80.415917
24.984733,-80.415917
25.016833,-80.401333
25.021833,-80.396317
25.017117,-80.400833
25.15515,-80.2682
24.987883,-80.435517
24.987617,-80.435233
25.155117,-80.268767
25.065067,-80.3952
25.357683,-80.1534
25.357683,-80.1534
25.065333,-80.395183
25.5108,-80.103583
25.309233,-80.158867
25.490983,-80.109533
25.514033,-80.117667
25.5108,-80.103583
25.490983,-80.109533
25.514033,-80.117667
25.309233,-80.158867
25.376883,-80.144233
25.376883,-80.144233
25.369333,-80.138833
25.404,-80.1309
25.404,-80.1309
25.369333,-80.138833
25.485567,-80.124567
25.4582,-80.126617
25.4582,-80.126617
25.485567,-80.124567
25.507617,-80.134
25.478217,-80.1152
25.474483,-80.1476
25.398933,-80.170367
25.507617,-80.134
25.478217,-80.1152
25.474483,-80.1476
25.436633,-80.150783
25.436633,-80.150783
25.398933,-80.170367
25.364633,-80.158967
25.364633,-80.158967
25.35105,-80.178667
25.3457,-80.217467
24.4576,-81.853017
25.35105,-80.178667
25.5002,-80.170667
25.3457,-80.217467
25.5002,-80.170667
24.457917,-81.853383
24.460067,-81.846517
24.4816,-81.699017
24.460067,-81.846517
24.481583,-81.698417
24.478233,-81.710367
24.478,-81.711267
24.544283,-81.396
24.5443,-81.396733
24.56915,-81.296983
24.569483,-81.298083
24.5291,-81.471467
24.520583,-81.515467
24.528933,-81.470817
24.520683,-81.514817
24.47735,-81.831767
24.490983,-81.653233
24.490983,-81.65405
24.472483,-81.781367
24.477633,-81.832233
24.472467,-81.781867
24.454133,-81.9428
24.4722,-81.834267
24.4539,-81.9431
24.4701,-81.805
24.469783,-81.80515
24.472433,-81.834
24.4531,-81.894
24.452683,-81.893583
24.450733,-81.9754
24.44215,-81.8743
24.450533,-81.976033
24.45095,-81.973217
24.441033,-81.8942
24.451267,-81.973533
24.441733,-81.875083
24.44075,-81.89475
24.482867,-81.700633
24.5697,-81.3106
24.5658,-81.32205
24.48235,-81.700483
24.576533,-81.28475
24.569667,-81.309933
24.577117,-81.284467
24.565833,-81.322667
24.564467,-81.326783
24.447667,-81.8968
24.564767,-81.3263
24.44675,-81.897183
24.543,-81.425067
24.542817,-81.42575
24.5208,-81.526217
24.479367,-81.6814
24.4811,-81.681267
24.4714,-81.75205
24.471,-81.751517
24.520817,-81.5268
24.466817,-81.814617
24.466967,-81.729117
24.466533,-81.72865
24.4669,-81.814133
24.4334,-81.9428
24.433267,-81.943583
24.466667,-81.72845
24.467,-81.729183
24.541,-81.4951
24.44365,-81.873
24.443667,-81.872433
24.603817,-81.243133
24.603583,-81.2427
24.485517,-81.7541
24.542367,-81.485517
24.485017,-81.754267
24.47695,-81.806733
24.477583,-81.8095
24.477117,-81.807283
24.477917,-81.80905
24.454367,-81.92485
24.448333,-81.917167
24.4703,-81.817917
24.453433,-81.873283
24.453933,-81.925417
24.4706,-81.8182
24.4482,-81.917783
24.453433,-81.873283
24.4806,-81.7119
24.457133,-81.907917
24.509033,-81.665533
24.4806,-81.7119
24.479483,-81.716283
24.479483,-81.716283
24.50895,-81.666
24.450333,-81.957167
24.450167,-81.957817
24.457583,-81.90775
24.475633,-81.7451
24.552633,-81.408533
24.552417,-81.408767
24.486467,-81.708617
24.4862,-81.708133
24.592767,-81.41545
24.592833,-81.415067
24.577617,-81.441867
24.475567,-81.744583
24.565633,-81.4703
24.576583,-81.441967
24.651533,-81.016617
24.564817,-81.470017
24.651483,-81.015617
24.503050000000002,-81.747583
24.50295,-81.747417
24.498817,-81.737083
24.50135,-81.727833
24.501133,-81.72825
24.497583,-81.733983
24.487367,-81.844383
24.47905,-81.896217
24.499783,-81.737633
24.487367,-81.851817
24.498033,-81.7333
24.48745,-81.852083
24.474583,-81.902083
24.487633,-81.844017
24.469117,-81.87215
24.479133,-81.89575
24.477417,-81.956833
24.47395,-81.902283
24.468917,-81.872433
24.617083,-81.376467
24.465133,-81.9115
24.465383,-81.911917
24.552067,-81.690567
24.552167,-81.6898
24.62035,-81.370983
24.619983,-81.371217
24.616933,-81.3758
24.559983,-81.668317
24.512533,-81.929633
24.513133,-81.929533
24.51315,-81.952283
24.55975,-81.668617
24.782317,-80.7032
24.782133,-80.70325
24.513033,-81.952667
24.64955,-81.023233
24.642617,-81.0718
24.8858,-80.551283
24.618533,-81.1242
24.642467,-81.07115
24.8448,-80.615783
24.649583,-81.022767
24.885683,-80.551667
24.644783,-81.04035
24.636933,-81.063583
24.648183,-81.041017
24.618667,-81.125
24.640817,-81.049467
24.844117,-80.6163
24.90395,-80.529583
24.637067,-81.062817
24.903383,-80.52945
24.762483,-80.739517
24.770467,-80.727467
24.771117,-80.7267
24.762683,-80.74
24.67365,-80.961232999999993
24.673833,-80.961767
24.632633,-81.084417
24.632533,-81.0838
24.610917,-81.1651
24.623583,-81.12235
24.613067,-81.1443
24.620183,-81.120483
24.623283,-81.1221
24.613267,-81.144517
24.6108,-81.164717
24.610917,-81.1678
24.610783,-81.16835
24.620033,-81.120783
24.61045,-81.169983
24.920483,-80.509183
24.61095,-81.1701
24.920633,-80.50885
24.905317,-80.540583
24.903,-80.565333
24.903,-80.5657
24.9051,-80.540917
24.89255,-80.611583
24.888417,-80.559633
24.89205,-80.611333
24.691567,-80.947433
24.889083,-80.559533
24.648033,-81.052933
24.623783,-81.134117
24.62685,-81.1257
24.691583,-80.947867
24.648017,-81.053067
24.623867,-81.133633
24.628383,-81.1117
24.953983,-80.548033
24.627067,-81.125617
24.6958,-80.944667
24.695417,-80.944667
24.91375,-80.533467
24.62865,-81.112067
24.913467,-80.53375
24.951233,-80.551383
24.950867,-80.5507
24.953683,-80.548367
24.900783,-80.617933
24.702867,-80.96315
24.703117,-80.962983
24.900783,-80.617933
24.698917,-80.969667
25.172567,-80.249133
25.172167,-80.2485
24.977617,-80.4392
25.262517,-80.181233
25.222783,-80.202817
24.977167,-80.439367
25.223333,-80.202817
25.161517,-80.238467
25.1376,-80.257017
25.162067,-80.238233
25.26295,-80.180067
25.045333,-80.33555
25.1371,-80.25775
25.0238,-80.355533
25.045033,-80.336217
25.024117,-80.356017
25.268717,-80.182933
25.008567,-80.371733
25.008517,-80.371683
25.204283,-80.217283
25.204633,-80.216917
25.1483,-80.248967
25.148367,-80.249683
25.267967,-80.183217
25.001683,-80.396267
24.990467,-80.406383
25.00175,-80.39675
24.9902,-80.4068
24.997,-80.397933
25.279967,-80.189217
24.969167,-80.44235
24.99735,-80.397617
25.17105,-80.253267
24.9688,-80.442733
25.170367,-80.252467
25.279433,-80.189417
25.028617,-80.391333
25.51155,-80.1094
25.003533,-80.3794
25.511883,-80.109167
25.00375,-80.3794
25.02825,-80.391517
24.9941,-80.443017
24.99275,-80.4431
25.168083,-80.269683
25.167767,-80.269783
25.02765,-80.375933
25.011983,-80.3787
25.3333,-80.2179
25.027917,-80.375983
25.012067,-80.379083
25.040283,-80.424133
25.296083,-80.222733
25.3333,-80.2179
25.332883,-80.217583
25.003567,-80.453167
24.995483,-80.460767
25.04065,-80.423833
24.99585,-80.461033
25.003067,-80.452167
25.356767,-80.147383
25.5006,-80.10225
25.351217,-80.141617
25.3567,-80.1471
25.56595,-80.0928
25.35235,-80.147067
25.56565,-80.093033
25.351883,-80.147283
25.501,-80.101817
25.534983,-80.103583
25.56995,-80.0989
25.569383,-80.09845
25.3513,-80.141783
25.535033,-80.104133
25.496933,-80.107567
25.496383,-80.107667
25.48385,-80.108167
25.483133,-80.1079
25.36525,-80.139783
25.668883,-80.09135
25.56275,-80.10025
25.6798,-80.098533
25.364783,-80.13925
25.6804,-80.098683
25.668517,-80.09115
25.56325,-80.100333
25.541467,-80.102817
25.541017,-80.1028
25.591533,-80.105983
25.457433,-80.125433
25.591567,-80.10535
25.457633,-80.125233
25.56665,-80.104367
25.5663,-80.10415
25.53765,-80.103683
25.5381,-80.103617
25.506483,-80.121467
25.494833,-80.1097
25.49425,-80.109433
25.3648,-80.1574
25.459833,-80.139183
25.507033,-80.121583
25.454867,-80.1277
25.460083,-80.138983
25.459083,-80.134333
25.364517,-80.1576
25.361217,-80.151433
25.506517,-80.137417
25.4554,-80.127917
25.360733,-80.151283
25.458183,-80.134133
25.486317,-80.151433
25.5066,-80.135383
25.4863,-80.151917
25.47795,-80.148732999999993
25.483383,-80.149383
25.4828,-80.138967
25.4747,-80.144
25.4829,-80.139217
25.47495,-80.144267
25.478317,-80.148467
25.483833,-80.14935
25.47435,-80.147567
25.460117,-80.145517
25.474433,-80.147767
25.47195,-80.148732999999993
25.456867,-80.1548
25.471917,-80.148483
25.460583,-80.145667
25.371117,-80.160567
25.4567,-80.145317
25.3714,-80.1605
25.456933,-80.14465
25.383033,-80.163933
25.456333,-80.1549
24.499567,-81.6367
24.590067,-81.242117
24.488567,-81.668683
25.38295,-80.154767
24.5898,-81.241467
24.486433,-81.6779
24.486567,-81.677383
24.47965,-81.725617
24.5139,-81.594117
24.49395,-81.657617
24.480217,-81.725667
24.493517,-81.657667
24.511517,-81.621667
24.4883,-81.669417
24.451833,-81.879333
24.451833,-81.879333
24.513633,-81.620583
24.456017,-81.855383
24.456017,-81.855383
24.460867,-81.84185
24.454333,-81.857683
24.48305,-81.703567
24.454333,-81.857683
24.492833,-81.659883
24.492017,-81.662933
24.482283,-81.707367
24.460617,-81.842067
24.48305,-81.703567
24.493017,-81.659583
24.482283,-81.707367
24.503083,-81.62265
24.496133,-81.70515
24.46345,-81.83905
24.4638,-81.838783
24.4923,-81.662467
24.505533,-81.7075
24.499183,-81.70235
24.49635,-81.705467
24.517683,-81.609167
24.499533,-81.702
24.50585,-81.706283
24.50505,-81.720333
24.764917,-80.75505
24.531933,-81.625733
24.795417,-80.693683
24.765367,-80.75545
24.5051,-81.720967
24.8693,-80.57875
24.922217,-80.505617
24.925367,-80.503483
24.763283,-80.75595
24.79505,-80.693133
24.762417,-80.756317
25.113467,-80.3041
25.299983,-80.2152
24.92595,-80.503867
24.922217,-80.505617
24.943317,-80.556183
25.217117,-80.217
24.8696,-80.579117
25.295933,-80.222167
25.184417,-80.2429
25.0164,-80.37265
25.109433,-80.3066
25.184583,-80.24255
24.9435,-80.55565
25.1398,-80.2943
25.016767,-80.372917
25.010933,-80.37295
25.217467,-80.21655
25.205367,-80.23075
25.20505,-80.231117
25.010933,-80.37295
25.207717,-80.232383
25.0359,-80.347417
25.20725,-80.232383
25.0359,-80.347417
25.226,-80.208083
25.142783,-80.258133
25.220817,-80.213017
25.142783,-80.258133
25.226267,-80.208233
25.220817,-80.213017
25.199483,-80.22505
25.029017,-80.355017
25.199417,-80.224617
25.0311,-80.35345
25.03165,-80.3532
25.0307,-80.352967
25.0305,-80.3536
24.990417,-80.411733
25.029383,-80.354883
25.159583,-80.26645
24.99015,-80.411867
25.103417,-80.3437
25.059933,-80.357367
25.159683,-80.265683
25.108617,-80.34185
25.202917,-80.21625
25.20135,-80.217883
25.20135,-80.217883
25.215267,-80.212967
25.215267,-80.212967
25.202917,-80.21625
25.201333,-80.2217
25.2189,-80.219117
25.2066,-80.220883
25.2189,-80.219117
25.201333,-80.2217
25.204617,-80.225033
25.209333,-80.218133
25.204617,-80.225033
25.32845,-80.153533
25.2066,-80.220883
25.327467,-80.154033
25.209333,-80.218133
25.60645,-80.104367
25.320117,-80.155617
25.706667,-80.087933
25.60415,-80.100833
25.319167,-80.15525
25.613033,-80.09015
25.604617,-80.103933
25.604767,-80.1012
25.57725,-80.0922
25.707,-80.0875
25.612817,-80.09
25.598567,-80.095367
25.577133,-80.092283
25.6107,-80.08995
25.613033,-80.09015
25.610767,-80.0899
25.567,-80.094467
25.566417,-80.094733
25.5989,-80.095
25.565567,-80.098283
25.566133,-80.098633
25.33305,-80.15005
25.51505,-80.099633
25.515,-80.099817
25.337383,-80.148833
25.338167,-80.149117
25.716383,-80.099483
25.690383,-80.0993
25.332417,-80.150033
25.716717,-80.099083
25.69095,-80.10025
25.689583,-80.099917
25.575583,-80.101767
25.690733,-80.099733
25.573683,-80.1015
25.574033,-80.1017
25.57585,-80.102183
25.370667,-80.140017
25.466333,-80.120433
25.466283,-80.1203
25.589667,-80.09555
25.404167,-80.130883
25.589167,-80.095583
25.370783,-80.13955
25.40445,-80.13015
25.36485,-80.14075
25.431883,-80.131367
25.529583,-80.1175
25.529317,-80.117967
25.364267,-80.140983
25.369717,-80.15245
25.36975,-80.1519
25.432167,-80.1313
25.36405,-80.156267
25.362633,-80.156233
25.574283,-80.100883
25.478517,-80.14075
25.501283,-80.139467
25.453117,-80.142467
25.57495,-80.100667
25.478133,-80.140783
25.492833,-80.142767
25.452633,-80.142233
25.444017,-80.15325
25.434917,-80.159133
25.50195,-80.139583
25.444017,-80.152917
25.492067,-80.1421
25.427033,-80.151483
25.401233,-80.1557
25.434783,-80.160083
25.428433,-80.1517
25.41745,-80.1401
25.417633,-80.140683
25.40185,-80.156117
25.416717,-80.150817
25.4002,-80.150533
25.395533,-80.16085
25.39115,-80.1611
25.342633,-80.176567
25.395533,-80.16105
25.36245,-80.174233
25.362233,-80.17395
25.391383,-80.16085
25.352733,-80.177233
25.434317,-80.192683
25.434317,-80.1929
25.443883,-80.1763
25.408467,-80.196983
25.407417,-80.19645
25.3522,-80.177533
25.342833,-80.175867
25.4441,-80.1763
24.4595,-81.876067
25.41795,-80.19315
24.4533,-81.873217
24.450567,-81.873467
24.459817,-81.875367
24.4641,-81.8479
24.451917,-81.879533
24.4533,-81.873217
24.4561,-81.851167
24.454717,-81.856917
24.451917,-81.879533
24.454717,-81.856917
24.456133,-81.851617
24.462783,-81.840433
24.458333,-81.845883
24.458833,-81.8461
24.490417,-81.7011
24.4641,-81.8479
24.480033,-81.707283
24.4859,-81.701233
24.462783,-81.840433
24.485833,-81.701583
24.48705,-81.696533
24.47975,-81.706983
24.48145,-81.726233
24.481233,-81.7271
24.481183,-81.7065
24.4813,-81.707017
24.4795,-81.716117
24.495233,-81.706017
24.498883,-81.704983
24.4795,-81.716117
24.48305,-81.712967
24.499217,-81.704983
24.492967,-81.713917
24.493183,-81.7134
24.482617,-81.718283
24.495267,-81.70685
24.4828,-81.712433
24.50605,-81.709883
24.506083,-81.7096
24.482117,-81.718283
24.503033,-81.725067
24.500133,-81.719283
24.490183,-81.664883
24.502783,-81.725483
24.5532,-81.686917
24.553033,-81.6874
24.55235,-81.689467
24.55185,-81.689333
24.499217,-81.724417
24.49375,-81.657417
24.494233,-81.656933
24.491917,-81.663083
24.490167,-81.66545
24.493017,-81.6595
24.61505,-81.3938
24.492917,-81.659683
24.491767,-81.663217
24.616183,-81.390417
24.567133,-81.390317
24.61505,-81.3938
24.568,-81.384867
24.616317,-81.390383
24.568133,-81.384483
24.567,-81.389833
24.542383,-81.407117
24.454883,-81.856533
24.457283,-81.86935
24.546617,-81.401933
24.54255,-81.407117
24.454883,-81.856533
24.5533,-81.40395
24.546617,-81.401933
24.448933,-81.9829
24.5531,-81.403733
24.448783,-81.982917
24.517283,-81.553267
24.51725,-81.552867
24.475517,-81.682083
24.478833,-81.684867
24.478233,-81.6849
24.506833,-81.609667
24.505683,-81.609383
24.475383,-81.682917
24.474617,-81.727083
24.473917,-81.7083
24.438333,-81.886483
24.473467,-81.7089
24.4438,-81.861383
24.4746,-81.726483
24.4675,-81.744383
24.468233,-81.774267
24.465533,-81.812233
24.546167,-81.419867
24.55885,-81.343833
24.435467,-81.915667
24.4381,-81.88735
24.444417,-81.860867
24.55855,-81.344233
24.436,-81.915583
24.556767,-81.365067
24.5569,-81.364467
24.542267,-81.421217
24.5424,-81.42185
24.479417,-81.682183
24.441083,-81.890633
24.478,-81.805983
24.479433,-81.683067
24.47375,-81.829867
24.54585,-81.419583
24.4756,-81.834383
24.4411,-81.890317
24.4529,-81.905317
24.47375,-81.829867
24.476083,-81.834417
24.45325,-81.905433
24.450483,-81.895517
24.52035,-81.595167
24.450717,-81.986117
24.45055,-81.986417
24.5156,-81.60395
24.51525,-81.604233
24.45105,-81.895533
24.512633,-81.6139
24.520133,-81.595983
24.4834,-81.753267
24.512233,-81.613717
24.4849,-81.695167
24.485167,-81.695533
24.457867,-81.915683
24.483333,-81.75275
24.520617,-81.52285
24.5228,-81.521267
24.457283,-81.915567
24.522183,-81.580933
24.522283,-81.58075
24.521983,-81.523883
24.522417,-81.521333
24.512567,-81.561567
24.52935,-81.522667
24.522017,-81.5245
24.51,-81.566933
24.508283,-81.571883
24.503867,-81.621267
24.512567,-81.5621
24.503867,-81.621267
24.500267,-81.629517
24.503567,-81.623133
24.50995,-81.5663
24.5035,-81.623833
24.50815,-81.5727
24.500267,-81.629517
24.490283,-81.671
24.490067,-81.6714
24.464983,-81.837917
24.463883,-81.837683
24.464617,-81.837533
24.463883,-81.837767
24.498733,-81.690317
24.52975,-81.523732999999993
24.520183,-81.600283
24.498933,-81.689867
24.520917,-81.6
24.500717,-81.66685
24.529817,-81.5232
24.5618,-81.502817
24.49245,-81.675417
24.47535,-81.742067
24.492167,-81.675983
24.561617,-81.502267
24.545667,-81.594133
24.539017,-81.57205
24.533367,-81.605633
24.533417,-81.605067
24.561417,-81.501767
24.56125,-81.50225
24.5459,-81.594167
24.487117,-81.843683
24.482933,-81.854533
24.53885,-81.572733
24.482933,-81.854533
24.487117,-81.843683
24.581417,-81.592183
24.47805,-81.932483
24.479717,-81.89125
24.47805,-81.932233
24.479617,-81.891817
24.467367,-81.883833
24.467283,-81.88285
24.54485,-81.7709
24.581683,-81.591533
24.5445,-81.7708
24.558083,-81.673633
24.514117,-81.93055
24.557967,-81.673133000000007
24.514017,-81.930617
24.623167,-81.11045
24.6253,-81.104767
24.625017,-81.10515
24.623167,-81.11045
24.625717,-81.112633
24.625317,-81.10845
24.62885,-81.112267
24.628517,-81.11205
24.62555,-81.108067
24.625717,-81.112633
24.68655,-80.963317
24.686617,-80.963
24.68415,-80.97415
24.76685,-80.7521
24.765733,-80.747033
24.767083,-80.751583
24.765617,-80.746567
24.7657,-80.755633
24.849617,-80.616217
24.844067,-80.625367
24.851033,-80.618133
24.847717,-80.616933
24.8442,-80.625
24.849883,-80.616517
24.7658,-80.7551
24.904333,-80.613533
24.905583,-80.614367
24.8482,-80.616817
24.851033,-80.618133
24.9044,-80.613533
24.905583,-80.614367
24.9348,-80.548867
24.9348,-80.548867
24.918217,-80.504233
24.93375,-80.549467
24.919917,-80.5085
24.93375,-80.549467
24.918167,-80.504667
24.9201,-80.508333
24.952133,-80.450033
24.9526,-80.448417
24.923783,-80.5056
24.92395,-80.506067
24.9562,-80.45735
24.9562,-80.45735
24.9507,-80.454933
24.954617,-80.460317
24.950783,-80.455067
24.9542,-80.46045
24.958317,-80.45805
24.604733,-81.166683
24.6049,-81.1665
24.776017,-80.714
24.957883,-80.458067
24.635083,-81.095817
24.776183,-80.7141
24.634783,-81.0956
24.883967,-80.55365
24.933517,-80.480533
24.886467,-80.549433
24.652183,-81.0117
24.8842,-80.553233
24.886083,-80.55025
24.65205,-81.012017
24.603383,-81.1716
24.64685,-81.031317
24.646367,-81.031833
24.603683,-81.1712
24.93975,-80.478617
24.94005,-80.478283
24.876417,-80.568017
24.876767,-80.56775
24.909583,-80.521833
24.90905,-80.522117
24.802267,-80.6842
24.689733,-80.9195
24.801683,-80.6845
24.655783,-81.0055
24.689283,-80.919783
24.675833,-80.9544
24.672767,-80.96435
24.675333,-80.9545
24.672817,-80.96385
24.656033,-81.00605
24.826367,-80.651233
24.618333,-81.155217
24.826767,-80.650183
24.618817,-81.154183
24.905417,-80.54015
24.9054,-80.53965
24.817933,-80.672767
24.818983,-80.683667
24.817717,-80.673483
24.815617,-80.668467
24.699767,-80.9112
24.81915,-80.684383
24.816033,-80.668483
24.96725,-80.449783
24.9653,-80.45215
24.6997,-80.910883
24.9653,-80.45155
24.967133,-80.450017
24.960083,-80.456583
24.763217,-80.764
24.66265,-81.01295
24.762933,-80.76395
24.699167,-80.955567
24.73245,-80.83235
24.6625,-81.0136
24.9594,-80.4566
24.7324,-80.832583
24.8557,-80.611217
24.726033,-80.856267
24.8554,-80.6116
24.699383,-80.955017
24.943233,-80.5378
24.965233,-80.542833
24.72635,-80.85685
24.72545,-80.932483
24.90875,-80.6172
25.240983,-80.193633
24.687783,-81.041433
24.725783,-80.932717
25.0176,-80.363267
25.03425,-80.345983
25.01735,-80.363917
24.908883,-80.6181
24.965383,-80.543283
25.240983,-80.193633
25.03425,-80.345983
24.6881,-81.0411
25.122967,-80.270283
25.127267,-80.26585
25.127267,-80.26585
25.098983,-80.292
25.098933,-80.291817
25.122967,-80.270283
25.08945,-80.300167
25.5954,-80.0957
25.334233,-80.234767
25.08945,-80.300167
25.334233,-80.234767
25.328883,-80.23225
25.2009,-80.22665
25.595383000000002,-80.095967
25.436783,-80.121333
25.55305,-80.10565
25.328883,-80.23225
25.436783,-80.121333
25.5744,-80.105667
25.23485,-80.206833
25.332317,-80.181083
25.566417,-80.117017
25.573783,-80.105667
25.332317,-80.181083
25.55305,-80.10565
25.23515,-80.213183
25.01385,-80.37215
25.123817,-80.302083
25.024233,-80.402367
25.010267,-80.378367
25.01125,-80.3734
25.024233,-80.402367
25.010267,-80.378367
25.01385,-80.37215
25.01125,-80.3734
25.247583,-80.200833
25.009217,-80.3748
25.009217,-80.3748
25.012283,-80.375217
25.012283,-80.375217
25.013467,-80.375217
25.013467,-80.375217
25.033717,-80.3512
25.035583,-80.3477
25.123317,-80.2976
25.109317,-80.305883
25.1372,-80.260483
25.11045,-80.303983
25.12125,-80.299183
25.123,-80.298283
25.1372,-80.260483
25.139367,-80.25915
25.139367,-80.25915
25.146583,-80.260383
25.138883,-80.261433
25.146583,-80.260383
25.141533,-80.262333
25.141233,-80.259617
25.14655,-80.2587
25.304167,-80.21415
25.141533,-80.262333
25.14655,-80.2587
25.294767,-80.219267
25.195817,-80.22195
25.138883,-80.261433
25.141233,-80.259617
25.304167,-80.21415
25.147517,-80.25265
25.150933,-80.25035
25.193,-80.224217
25.230717,-80.210583
25.176867,-80.238867
25.10565,-80.307617
25.11965,-80.280733
24.974467,-80.42895
25.28955,-80.177667
24.974467,-80.42895
25.134983,-80.261967
25.18235,-80.234717
25.280233,-80.208517
25.040483,-80.343117
25.296667,-80.173467
25.14025,-80.269467
25.267917,-80.210467
25.15445,-80.25005
25.280233,-80.208517
25.267917,-80.210467
25.098417,-80.296033
25.0934,-80.301567
25.24185,-80.2241
25.27145,-80.210717
25.0934,-80.301567
25.123783,-80.277733
25.27145,-80.210717
25.20965,-80.230833
25.169633,-80.278417
25.22115,-80.224867
25.069233,-80.335583
25.24185,-80.2241
24.988367,-80.4144
25.069233,-80.335583
25.188383,-80.2611
25.031633,-80.35275
25.199783,-80.225617
25.018917,-80.366933
25.202617,-80.24585
25.018317,-80.3684
24.989783,-80.41185
25.018917,-80.366933
25.197383,-80.226783
24.983817,-80.41735
25.018317,-80.3684
24.985217,-80.41715
24.985217,-80.41715
24.989783,-80.41185
25.18715,-80.256783
24.988367,-80.4144
25.298633,-80.196933
25.199433,-80.229783
25.111183,-80.3283
24.983817,-80.41735
25.111183,-80.3283
25.154367,-80.268067
25.0528,-80.362317
25.037633,-80.3734
25.168167,-80.269933
25.043567,-80.369467
25.043567,-80.369467
25.0528,-80.362317
24.994617,-80.44625
24.9986,-80.42335
25.056467,-80.33475
24.994617,-80.44625
24.9986,-80.42335
25.309633,-80.21165
25.059983,-80.334467
25.056467,-80.33475
25.2667,-80.2466
25.04285,-80.349333
25.264317,-80.245617
25.059983,-80.334467
25.304767,-80.224683
25.2667,-80.2466
25.2322,-80.2488
25.264317,-80.245617
25.2322,-80.2488
25.215983,-80.259433
25.213633,-80.253717
25.213633,-80.253717
25.215983,-80.259433
25.213817,-80.287883
25.07525,-80.382167
25.213817,-80.287883
25.196267,-80.254417
25.07525,-80.382167
24.567433,-82.953933
24.567433,-82.953933
24.56825,-82.9514
24.567917,-82.951417
24.5652,-82.953417
24.5652,-82.953417
24.564933,-82.9561
24.638933,-82.922683
24.639067,-82.923083
24.638933,-82.922683
24.564933,-82.9561
24.636617,-82.925983
24.639067,-82.923083
24.636617,-82.925983
24.636017,-82.9243
24.6745,-82.8861
24.681433,-82.890067
24.6815,-82.889983
24.674683,-82.885967
24.674983,-82.890733
24.636133,-82.924417
24.674983,-82.890733
24.691367,-82.8749
24.691567,-82.8747
24.696317,-82.860933
24.696167,-82.8609
24.654217,-82.841267
24.6973,-82.870017
24.69735,-82.870183
24.690183,-82.840583
24.686233,-82.84365
24.6862,-82.843833
24.648083,-82.849817
24.690233,-82.839967
24.65405,-82.841433
24.648083,-82.849817
24.589282999999998,-82.885717
24.6548,-82.845567
24.6549,-82.84545
24.584783,-82.888567
24.589117,-82.885333
24.6204,-82.922117
24.589583,-82.890783
24.584467,-82.8885
24.590067,-82.895083
24.589633,-82.89095
24.612017,-82.929233
24.6204,-82.922117
24.590233,-82.89505
24.61075,-82.92985
24.6092,-82.929867
24.610633,-82.929817
24.609067,-82.929733
24.612,-82.928917
24.607367,-82.955267
24.61065,-82.956067
24.607317,-82.955167
24.614217,-82.948433
24.6141,-82.948583
24.6108,-82.956367
24.605717,-82.956667
24.605383,-82.956517
24.610967,-82.9604
24.610917,-82.960483
24.61065,-82.962933
24.606967,-82.967933
24.610633,-82.964767
24.606867,-82.9681
24.604983,-82.972167
24.610817,-82.964717
24.60485,-82.972033
24.610633,-82.96305
24.591467,-82.994983
24.6029,-82.9776
24.6029,-82.9776
24.6005,-82.980633
24.591733,-82.994883
24.6005,-82.980633
24.5877,-82.992083
24.63325,-82.935217
24.64255,-82.929933
24.587567,-82.99215
24.63315,-82.935017
24.58955,-82.9936
24.58965,-82.993717
24.64255,-82.929933
24.635017,-82.933467
24.635,-82.933617
24.639367,-82.938
24.63955,-82.94295
24.6385,-82.96185
24.639533,-82.942667
24.639367,-82.938
24.65165,-82.952067
24.639117,-82.964267
24.652633,-82.94895
24.6393,-82.9643
24.638667,-82.961633
24.652733,-82.946267
24.6527,-82.946167
24.6518,-82.95205
24.6554,-82.938917
24.6525,-82.948883
24.6554,-82.939317
24.661283,-82.92815
24.659017,-82.92955
24.659,-82.9297
24.661633,-82.928367
24.663733,-82.9312
