"","latitude","longitde","value_per_area","units_1"
"17509",38.77,143.92,"         1823.9","mg/m2"
"17510",38.38,143.93,"         6729.6","mg/m2"
"17511",37.92,143.93,"         6163.5","mg/m2"
"17512",37.5,144.18,"         5534.6","mg/m2"
"17513",38.05,143.27,"         2389.9","mg/m2"
"17514",38.5,143.32,"         3459.1","mg/m2"
"17515",39.03,143.3,"         3396.2","mg/m2"
"17516",39.5,143.25,"         7484.3","mg/m2"
"17517",38.7,142.58,"         9119.5","mg/m2"
"17518",38.35,142.13,"          628.9","mg/m2"
"17519",41.97,144.03,"         8050.3","mg/m2"
"17520",41.88,144.75,"        23584.9","mg/m2"
"17521",41.93,145.5,"        32138.4","mg/m2"
"17522",41.98,146.25,"        17358.5","mg/m2"
"17523",41.87,146.98,"        23647.8","mg/m2"
"17524",41.87,147.72,"         3647.8","mg/m2"
"17525",41.88,148.45,"         3207.5","mg/m2"
"17526",41.9,149.17,"         4717.0","mg/m2"
"17527",41.9,149.98,"         1823.9","mg/m2"
"17528",41.78,150.68,"          754.7","mg/m2"
"17529",41.75,151.38,"         1069.2","mg/m2"
"17530",41.7,152.08,"         1006.3","mg/m2"
"17531",41.68,152.78,"          314.5","mg/m2"
"17532",41.68,154.35,"         6352.2","mg/m2"
"17533",41.68,155,"         2327.0","mg/m2"
"17534",41.68,155.67,"         3899.4","mg/m2"
"17535",41.68,157.12,"          251.6","mg/m2"
"17536",41.73,158.05,"          125.8","mg/m2"
"17537",41.75,159.1,"         1572.3","mg/m2"
"17538",41.78,159.97,"         5220.1","mg/m2"
"17539",43.32,159.98,"         3207.5","mg/m2"
"17540",43.32,159.98,"         6415.1","mg/m2"
"17541",43.32,158.95,"          188.7","mg/m2"
"17542",43.32,157.97,"          251.6","mg/m2"
"17543",43.32,157,"         1509.4","mg/m2"
"17544",43.3,155.22,"         2956.0","mg/m2"
"17545",43.28,154.47,"           62.9","mg/m2"
"17546",43.3,151.25,"        45849.1","mg/m2"
"17547",43.32,150.58,"        17169.8","mg/m2"
"17548",42.97,149.95,"        34025.2","mg/m2"
"17549",42.87,148.53,"        19496.9","mg/m2"
"17550",43.25,147.28,"        41509.4","mg/m2"
"17551",42.63,146.13,"        42515.7","mg/m2"
"17552",42.78,145.68,"         5157.2","mg/m2"
"17553",42.03,144.32,"        54465.4","mg/m2"
"17554",41.5,144.23,"        13647.8","mg/m2"
"17555",41,144.17,"        13584.9","mg/m2"
"17556",39.5,143.92,"        24968.6","mg/m2"
"17557",36.97,141.8,"         8364.8","mg/m2"
"17558",36.92,142.53,"         6918.2","mg/m2"
"17559",36.97,143.45,"        15660.4","mg/m2"
"17560",37.05,145.17,"        11195.0","mg/m2"
"17561",37.03,146.02,"         9245.3","mg/m2"
"17562",37.03,146.72,"         8805.0","mg/m2"
"17563",37.07,147.65,"         8176.1","mg/m2"
"17564",37.03,148.5,"        12075.5","mg/m2"
"17565",37.03,149.3,"         3396.2","mg/m2"
"17566",36.93,150.25,"        11698.1","mg/m2"
"17567",36.83,151.03,"        13270.4","mg/m2"
"17568",36.92,151.85,"         8176.1","mg/m2"
"17569",37,152.67,"        11069.2","mg/m2"
"17570",37,153.52,"         4528.3","mg/m2"
"17571",37,154.4,"         1257.9","mg/m2"
"17572",37,155.27,"         5220.1","mg/m2"
"17573",36.97,155.93,"        10377.4","mg/m2"
"17574",36.87,156.65,"         8239.0","mg/m2"
"17575",36.98,158.6,"         4088.1","mg/m2"
"17576",37.17,159.55,"         6478.0","mg/m2"
"17577",41.72,141.98,"         5157.2","mg/m2"
"17578",41.85,142.72,"         5911.9","mg/m2"
"17579",41.82,143.18,"        11635.2","mg/m2"
"17580",42.88,146.33,"         8742.1","mg/m2"
"17581",42.92,147,"        13270.4","mg/m2"
"17582",42.62,148.38,"        14779.9","mg/m2"
"17583",42.32,149.57,"        26855.3","mg/m2"
"17584",42.78,153.23,"         2075.5","mg/m2"
"17585",43.95,153.72,"        19622.6","mg/m2"
"17586",44.48,152.97,"        27106.9","mg/m2"
"17587",44.48,152.33,"        33773.6","mg/m2"
"17588",44.47,151.67,"        45157.2","mg/m2"
"17589",44.45,151,"        38113.2","mg/m2"
"17590",44.45,149.67,"        95408.8","mg/m2"
"17591",43.83,147.73,"        11572.3","mg/m2"
"17592",43.13,148.62,"         8867.9","mg/m2"
"17593",42.87,148.05,"        31509.4","mg/m2"
"17594",42.75,147.37,"        12389.9","mg/m2"
"17595",42.65,146.67,"         1257.9","mg/m2"
"17596",42.58,146.17,"        41949.7","mg/m2"
"17597",42.75,145.33,"        31761.0","mg/m2"
"17598",42.5,144.38,"           62.9","mg/m2"
"17599",42,144.38,"        36918.2","mg/m2"
"17600",42.42,144.1,"        16100.6","mg/m2"
"17601",41.97,143.9,"        32704.4","mg/m2"
"17602",41.48,143.7,"        36352.2","mg/m2"
"17603",40.97,143.52,"         1132.1","mg/m2"
"17604",40.05,143.08,"         4842.8","mg/m2"
"17605",39.62,142.93,"         1949.7","mg/m2"
"17606",39.32,142.4,"         8176.1","mg/m2"
"17607",38.42,142.68,"        10000.0","mg/m2"
"17608",34.3,145.88,"         5534.6","mg/m2"
"17609",34.47,146.77,"         8050.3","mg/m2"
"17610",34.87,147.5,"         4591.2","mg/m2"
"17611",34.78,146.53,"        10691.8","mg/m2"
"17612",35.22,145.72,"         4905.7","mg/m2"
"17613",35.68,144.97,"         8239.0","mg/m2"
"17614",36.18,144.08,"         4968.6","mg/m2"
"17615",36.73,143.37,"         5786.2","mg/m2"
"17616",37.3,142.77,"        14150.9","mg/m2"
"17617",37.93,141.63,"         7421.4","mg/m2"
"17618",37.8,142.07,"          440.3","mg/m2"
"17619",37.65,142.22,"        25094.3","mg/m2"
"17620",37.42,142.45,"        26540.9","mg/m2"
"17621",37.95,142.93,"        16037.7","mg/m2"
"17622",38.12,143.57,"        12075.5","mg/m2"
"17623",38.22,144.08,"        10125.8","mg/m2"
"17624",38.37,144.68,"         3144.7","mg/m2"
"17625",38.47,145.12,"         1886.8","mg/m2"
"17626",38.58,145.78,"         3144.7","mg/m2"
"17627",39.1,145.77,"         6918.2","mg/m2"
"17628",39.6,145.67,"         9056.6","mg/m2"
"17629",39.52,145.15,"        20566.0","mg/m2"
"17630",39.47,144.87,"           62.9","mg/m2"
"17631",39.08,144.43,"         8490.6","mg/m2"
"17632",38.67,144,"         7987.4","mg/m2"
"17633",38.97,142.6,"        21383.6","mg/m2"
"17634",38.33,142.87,"        12138.4","mg/m2"
"17635",38.28,143.93,"           62.9","mg/m2"
"17636",38.37,145.53,"          125.8","mg/m2"
"17637",38.92,146.88,"         2264.2","mg/m2"
"17638",39.33,146.8,"          880.5","mg/m2"
"17639",40.45,148.25,"         2389.9","mg/m2"
"17640",39.77,150.17,"         2893.1","mg/m2"
"17641",39.75,150.45,"        14465.4","mg/m2"
"17642",39.98,151.07,"         7484.3","mg/m2"
"17643",39.57,151.1,"         6415.1","mg/m2"
"17644",39.47,151.12,"         8427.7","mg/m2"
"17645",39.32,151.13,"         8427.7","mg/m2"
"17646",39.07,151.03,"         8301.9","mg/m2"
"17647",39.1,150.77,"         3836.5","mg/m2"
"17648",39.07,150.05,"          566.0","mg/m2"
"17649",39.3,149.78,"         9119.5","mg/m2"
"17650",39.27,149,"         9811.3","mg/m2"
"17651",39.02,148.55,"          377.4","mg/m2"
"17652",39.25,148.08,"          503.1","mg/m2"
"17653",39.75,148.12,"         5849.1","mg/m2"
"17654",40.23,148.13,"         2452.8","mg/m2"
"17655",40.75,148.18,"        17610.1","mg/m2"
"17656",40.95,147.6,"        20566.0","mg/m2"
"17657",40.9,146.95,"        10314.5","mg/m2"
"17658",40.63,146.45,"         8553.5","mg/m2"
"17659",39.25,143.55,"         4025.2","mg/m2"
"17660",40.37,145.93,"         8427.7","mg/m2"
"17661",40.22,145.67,"        11257.9","mg/m2"
"17662",40.07,145.42,"         2264.2","mg/m2"
"17663",39.73,144.85,"        11698.1","mg/m2"
"17664",39.33,144.43,"        15283.0","mg/m2"
"17665",38.93,144.03,"        11383.6","mg/m2"
"17666",39.08,143.8,"         7861.6","mg/m2"
"17667",39.4,143.3,"        26666.7","mg/m2"
"17668",39.55,143.05,"        15283.0","mg/m2"
"17669",39.67,142.83,"        13207.5","mg/m2"
"17670",39.75,142.72,"        29811.3","mg/m2"
"17671",39.75,142.72,"        30754.7","mg/m2"
"17672",40.08,142.25,"        17484.3","mg/m2"
"17673",40.35,141.78,"         5471.7","mg/m2"
"17674",38.48,141.98,"         5345.9","mg/m2"
"17675",39,142.17,"        15849.1","mg/m2"
"17676",39.48,142.27,"         9622.6","mg/m2"
"17677",40,142.2,"         7075.5","mg/m2"
"17678",40.43,142,"         4465.4","mg/m2"
"17679",40.5,142.5,"         9937.1","mg/m2"
"17680",40.5,143.02,"        19371.1","mg/m2"
"17681",40.5,144,"        18113.2","mg/m2"
"17682",40,144,"         8427.7","mg/m2"
"17683",39.95,143.5,"        26415.1","mg/m2"
"17684",39.92,142.97,"        15660.4","mg/m2"
"17685",39.87,142.53,"        10880.5","mg/m2"
"17686",39.5,142.53,"          251.6","mg/m2"
"17687",39.47,143.07,"         9056.6","mg/m2"
"17688",39.47,143.45,"        16037.7","mg/m2"
"17689",39.42,144,"        23018.9","mg/m2"
"17690",38.98,143.97,"        34025.2","mg/m2"
"17691",39.03,143.43,"        14276.7","mg/m2"
"17692",39,143,"         9559.7","mg/m2"
"17693",38.95,142.5,"         6352.2","mg/m2"
"17694",38.48,142.53,"        28679.2","mg/m2"
"17695",38.5,143,"         5471.7","mg/m2"
"17696",38.57,143.5,"        14779.9","mg/m2"
"17697",38.55,143.98,"         6478.0","mg/m2"
"17698",38.45,144.72,"        15912.0","mg/m2"
"17699",38.47,145.27,"         4339.6","mg/m2"
"17700",38.98,145.23,"        21069.2","mg/m2"
"17701",39.53,145.17,"         5283.0","mg/m2"
"17702",39.57,144.63,"         2704.4","mg/m2"
"17703",39.05,144.65,"        18490.6","mg/m2"
"17704",38.5,142.83,"        19496.9","mg/m2"
"17705",38.03,142.53,"         7798.7","mg/m2"
"17706",37.63,142.4,"         7924.5","mg/m2"
"17707",37.33,142.12,"         8993.7","mg/m2"
"17708",37.38,141.83,"         9434.0","mg/m2"
"17709",37.37,141.62,"         8301.9","mg/m2"
"17710",37.33,141.5,"         7987.4","mg/m2"
"17711",37.35,141.32,"        13018.9","mg/m2"
"17712",37.32,141.17,"         3144.7","mg/m2"
"17713",37,141.17,"         7484.3","mg/m2"
"17714",36.98,141.32,"         7169.8","mg/m2"
"17715",36.97,141.52,"         8867.9","mg/m2"
"17716",37.02,141.67,"         6981.1","mg/m2"
"17717",37,141.98,"         7421.4","mg/m2"
"17718",36.83,142,"         8867.9","mg/m2"
"17719",36.5,141.83,"         3018.9","mg/m2"
"17720",36.63,141.67,"         8679.2","mg/m2"
"17721",36.62,141.67,"         7673.0","mg/m2"
"17722",36.62,141.3,"         7358.5","mg/m2"
"17723",36.62,141.17,"         6666.7","mg/m2"
"17724",36.65,141,"        11383.6","mg/m2"
"17725",36.67,140.85,"         3773.6","mg/m2"
"17726",36.33,140.82,"         3144.7","mg/m2"
"17727",36.33,141,"        10943.4","mg/m2"
"17728",36.32,141.15,"        10566.0","mg/m2"
"17729",36.32,141.33,"         8742.1","mg/m2"
"17730",36.33,141.42,"         6163.5","mg/m2"
"17731",36.27,141.67,"         5911.9","mg/m2"
"17732",37.63,142.03,"         3647.8","mg/m2"
"17733",37.63,141.85,"        10062.9","mg/m2"
"17734",37.63,141.67,"         9056.6","mg/m2"
"17735",37.68,141.5,"        11132.1","mg/m2"
"17736",37.68,141.15,"         6478.0","mg/m2"
"17737",37.68,141.17,"         3081.8","mg/m2"
"17738",37.98,141.15,"         3522.0","mg/m2"
"17739",38.08,141.32,"         5031.4","mg/m2"
"17740",38,141.5,"         5220.1","mg/m2"
"17741",38,141.67,"         8050.3","mg/m2"
"17742",38,141.83,"         8490.6","mg/m2"
"17743",38.05,142,"         8364.8","mg/m2"
"17744",38.2,141.5,"         7484.3","mg/m2"
"17745",38,141.5,"         6100.6","mg/m2"
"17746",37.85,141.45,"         5283.0","mg/m2"
"17747",37.75,141.33,"         5660.4","mg/m2"
"17748",37.23,141.32,"         3396.2","mg/m2"
"17749",36.8,141.67,"         6163.5","mg/m2"
"17750",36.38,141.83,"        28239.0","mg/m2"
"17751",35.95,142.62,"         7232.7","mg/m2"
"17752",35.4,142.58,"         4150.9","mg/m2"
"17753",35.02,143.23,"         4150.9","mg/m2"
"17754",35.48,143.23,"         9434.0","mg/m2"
"17755",36,143.23,"        10503.1","mg/m2"
"17756",36.48,143.22,"         4528.3","mg/m2"
"17757",36.52,143.88,"        20691.8","mg/m2"
"17758",36.48,144,"         7673.0","mg/m2"
"17759",35.97,144.05,"        21509.4","mg/m2"
"17760",35.5,144.05,"         2956.0","mg/m2"
"17761",35.02,144.52,"         2704.4","mg/m2"
"17762",37.25,142.5,"        10062.9","mg/m2"
"17763",37.52,142.83,"        26415.1","mg/m2"
"17764",37.78,144.5,"        14968.6","mg/m2"
"17765",38.18,142.53,"        15974.8","mg/m2"
"17766",37.68,142.67,"        28742.1","mg/m2"
"17767",36.95,142.98,"        15471.7","mg/m2"
"17768",36.63,143,"        34465.4","mg/m2"
"17769",37.5,142,"        11572.3","mg/m2"
"17770",37.57,142.67,"         5094.3","mg/m2"
"17771",37.52,143.32,"         9496.9","mg/m2"
"17772",37.45,143.98,"         8993.7","mg/m2"
"17773",37.47,144.68,"         6792.5","mg/m2"
"17774",37.45,145.33,"          314.5","mg/m2"
"17775",36.97,145.35,"        11635.2","mg/m2"
"17776",36.47,145.33,"        13962.3","mg/m2"
"17777",36,145.33,"        10880.5","mg/m2"
"17778",35.4,145.5,"         5723.3","mg/m2"
"17779",35.47,144.67,"         3773.6","mg/m2"
"17780",36,144.88,"         7358.5","mg/m2"
"17781",36.52,144.68,"        10251.6","mg/m2"
"17782",37,144.68,"         2515.7","mg/m2"
"17783",37,144,"         3584.9","mg/m2"
"17784",36.5,143.93,"        11949.7","mg/m2"
"17785",35.92,144.07,"         4339.6","mg/m2"
"17786",35.57,143.97,"          691.8","mg/m2"
"17787",35.6,143.33,"         6352.2","mg/m2"
"17788",36.05,143.43,"         2327.0","mg/m2"
"17789",36.5,143.35,"         9874.2","mg/m2"
"17790",37.02,143.22,"         9622.6","mg/m2"
"17791",36.97,142.67,"        11446.5","mg/m2"
"17792",36.5,142.65,"         6981.1","mg/m2"
"17793",36.08,142.73,"         5220.1","mg/m2"
"17794",35.58,142.8,"         7232.7","mg/m2"
"17795",36.05,142.12,"        18867.9","mg/m2"
"17796",36.37,141.88,"        23899.4","mg/m2"
"17797",37,141.92,"         7798.7","mg/m2"
"17798",37.03,141.98,"         8301.9","mg/m2"
"17799",36.5,141.93,"         6415.1","mg/m2"
"17800",35.97,141.93,"         5283.0","mg/m2"
"17801",35.55,142.03,"         6415.1","mg/m2"
"17802",35.63,142.67,"         6415.1","mg/m2"
"17803",36,142.7,"         6603.8","mg/m2"
"17804",36.52,142.7,"         7861.6","mg/m2"
"17805",37.05,142.58,"        18993.7","mg/m2"
"17806",37.05,143.33,"         7232.7","mg/m2"
"17807",36.5,143.33,"         8742.1","mg/m2"
"17808",36,143.38,"         1761.0","mg/m2"
"17809",35.58,143.33,"         5849.1","mg/m2"
"17810",35.57,144.02,"         9811.3","mg/m2"
"17811",35.98,144.18,"         3522.0","mg/m2"
"17812",36.48,144.12,"        11761.0","mg/m2"
"17813",36.97,144.05,"         5849.1","mg/m2"
"17814",36.97,144.67,"         9748.4","mg/m2"
"17815",36.48,144.65,"         8616.4","mg/m2"
"17816",35.98,144.67,"         6729.6","mg/m2"
"17817",35.47,144.67,"         6037.7","mg/m2"
"17818",35.45,145.32,"         3962.3","mg/m2"
"17819",36,145.35,"         6729.6","mg/m2"
"17820",36.5,145.32,"         5408.8","mg/m2"
"17821",37.03,145.27,"         2830.2","mg/m2"
"17822",37.52,145.25,"         5471.7","mg/m2"
"17823",37.52,144.67,"         7232.7","mg/m2"
"17824",37.52,144,"         5345.9","mg/m2"
"17825",37.52,143.33,"         5220.1","mg/m2"
"17826",37.53,142.67,"         8490.6","mg/m2"
"17827",37.65,142.02,"         3333.3","mg/m2"
"17828",37.53,142,"         5345.9","mg/m2"
"17829",36.97,141.95,"         9371.1","mg/m2"
"17830",36.48,141.95,"         7547.2","mg/m2"
"17831",35.5,142.03,"         3836.5","mg/m2"
"17832",35.5,142.67,"         5408.8","mg/m2"
"17833",36,142.67,"         3144.7","mg/m2"
"17834",36.48,142.67,"         6666.7","mg/m2"
"17835",37,142.63,"        10880.5","mg/m2"
"17836",36.98,143.37,"         5220.1","mg/m2"
"17837",36,141.97,"        10314.5","mg/m2"
"17838",36.52,143.35,"         7735.8","mg/m2"
"17839",35.97,143.47,"         7673.0","mg/m2"
"17840",35.55,143.57,"         5911.9","mg/m2"
"17841",35.48,144,"         7798.7","mg/m2"
"17842",36,144,"        14717.0","mg/m2"
"17843",36.5,144.03,"         6289.3","mg/m2"
"17844",37,144.02,"         3773.6","mg/m2"
"17845",37.03,144.67,"         7547.2","mg/m2"
"17846",36.48,144.62,"         6163.5","mg/m2"
"17847",35.98,144.53,"         4968.6","mg/m2"
"17848",35.52,144.68,"         7861.6","mg/m2"
"17849",35.53,145.3,"         6352.2","mg/m2"
"17850",35.65,145.3,"         7358.5","mg/m2"
"17851",36.5,145.3,"         7610.1","mg/m2"
"17852",37,145.23,"         7358.5","mg/m2"
"17853",37.5,145.28,"         8616.4","mg/m2"
"17854",37.47,144.67,"         2327.0","mg/m2"
"17855",37.48,144,"         2452.8","mg/m2"
"17856",37.48,143.32,"         6226.4","mg/m2"
"17857",37.5,142.67,"         5345.9","mg/m2"
"17858",37.48,142,"         9685.5","mg/m2"
"17859",37.48,142,"         7358.5","mg/m2"
"17860",36.48,142.08,"         5031.4","mg/m2"
"17861",36,142.02,"        10314.5","mg/m2"
"17862",35.5,142.02,"         2075.5","mg/m2"
"17863",35.45,142.43,"         7673.0","mg/m2"
"17864",36,142.72,"         4213.8","mg/m2"
"17865",36.5,142.67,"         6352.2","mg/m2"
"17866",37,142.67,"         5660.4","mg/m2"
"17867",36.97,143.33,"         4025.2","mg/m2"
"17868",36.47,143.35,"        13396.2","mg/m2"
"17869",36,143.37,"         2012.6","mg/m2"
"17870",35.68,143.48,"        10754.7","mg/m2"
"17871",35.53,144,"         2389.9","mg/m2"
"17872",36,144.02,"         8427.7","mg/m2"
"17873",36.52,144.05,"         7735.8","mg/m2"
"17874",37,144.12,"         4905.7","mg/m2"
"17875",36.97,144.67,"         2389.9","mg/m2"
"17876",36.47,144.7,"         8993.7","mg/m2"
"17877",36,144.73,"         4088.1","mg/m2"
"17878",35.68,145.18,"         9559.7","mg/m2"
"17879",36,145.3,"         1320.8","mg/m2"
"17880",36.5,145.27,"        12956.0","mg/m2"
"17881",36.98,145.23,"         6666.7","mg/m2"
"17882",37.48,145.27,"         1823.9","mg/m2"
"17883",37.53,144.67,"          628.9","mg/m2"
"17884",37.55,144,"         1509.4","mg/m2"
"17885",37.62,143.37,"        21509.4","mg/m2"
"17886",37.5,142.67,"        10754.7","mg/m2"
"17887",38.5,141.93,"        30314.5","mg/m2"
"17888",38.98,142.47,"        16352.2","mg/m2"
"17889",39.5,142.65,"        48427.7","mg/m2"
"17890",40,142.78,"        10188.7","mg/m2"
"17891",40.5,143.03,"        33459.1","mg/m2"
"17892",40.97,143.13,"        28805.0","mg/m2"
"17893",41.48,143.4,"        44779.9","mg/m2"
"17894",41.85,143.58,"        79056.6","mg/m2"
"17895",42.22,144.05,"        54213.8","mg/m2"
"17896",42.2,144.5,"        66478.0","mg/m2"
"17897",42.22,145.02,"       165974.9","mg/m2"
"17898",42.2,145.52,"        72012.6","mg/m2"
"17899",42.2,146.02,"       100503.2","mg/m2"
"17900",42.25,146.53,"        68239.0","mg/m2"
"17901",42.27,147,"        51320.8","mg/m2"
"17902",42.28,147.6,"        34905.7","mg/m2"
"17903",42.33,147.97,"        30943.4","mg/m2"
"17904",42.28,148.63,"        34088.1","mg/m2"
"17905",42.25,149.3,"        29245.3","mg/m2"
"17906",42.23,150.13,"        62578.6","mg/m2"
"17907",42.2,150.87,"        46037.7","mg/m2"
"17908",40.95,148.37,"        47106.9","mg/m2"
"17909",40.67,148.5,"        13018.9","mg/m2"
"17910",40.4,147.7,"        43396.2","mg/m2"
"17911",38.87,145.98,"        43710.7","mg/m2"
"17912",39.02,146.98,"        21509.4","mg/m2"
"17913",38.95,148.35,"        10000.0","mg/m2"
"17914",39,148.98,"        43081.8","mg/m2"
"17915",39.02,149.6,"        24150.9","mg/m2"
"17916",39.02,150.33,"        24465.4","mg/m2"
"17917",38.92,151.13,"         9245.3","mg/m2"
"17918",38.97,152.32,"        38490.6","mg/m2"
"17919",39.02,152.95,"        23836.5","mg/m2"
"17920",38.97,153.68,"        33773.6","mg/m2"
"17921",38.9,154.98,"        50377.4","mg/m2"
"17922",38.67,154.53,"        13333.3","mg/m2"
"17923",38.4,153.97,"         5911.9","mg/m2"
"17924",37.98,153.52,"        10000.0","mg/m2"
"17925",37.67,152.97,"        22956.0","mg/m2"
"17926",37.1,151.97,"        10125.8","mg/m2"
"17927",38.22,150.92,"         9119.5","mg/m2"
"17928",37.82,150.38,"        15220.1","mg/m2"
"17929",37.4,149.88,"        10817.6","mg/m2"
"17930",37.5,148.55,"        26855.3","mg/m2"
"17931",37,148.02,"        53836.5","mg/m2"
"17932",36.5,147.48,"        18679.2","mg/m2"
"17933",37.48,147.52,"        10880.5","mg/m2"
